"movie","genre","title"
"http://dbpedia.org/resource/Pumpkinhead:_Ashes_to_Ashes","http://dbpedia.org/resource/Slasher_film","Pumpkinhead: Ashes to Ashes"
"http://dbpedia.org/resource/Pumpkinhead:_Blood_Feud","http://dbpedia.org/resource/Horror_film","Pumpkinhead: Blood Feud"
"http://dbpedia.org/resource/Pumpkinhead:_Blood_Feud","http://dbpedia.org/resource/Slasher_film","Pumpkinhead: Blood Feud"
"http://dbpedia.org/resource/Puttur_Narasimha_Nayak","http://dbpedia.org/resource/Indian_classical","Puttur Narasimha Nayak"
"http://dbpedia.org/resource/Puttur_Narasimha_Nayak","http://dbpedia.org/resource/Bhajans","Puttur Narasimha Nayak"
"http://dbpedia.org/resource/Puttur_Narasimha_Nayak","http://dbpedia.org/resource/Playback_singing","Puttur Narasimha Nayak"
"http://dbpedia.org/resource/Páginas_da_Vida","http://dbpedia.org/resource/Slice_of_life","Páginas da Vida"
"http://dbpedia.org/resource/Páginas_da_Vida","http://dbpedia.org/resource/Telenovela","Páginas da Vida"
"http://dbpedia.org/resource/Páginas_da_Vida","http://dbpedia.org/resource/Family_drama","Páginas da Vida"
"http://dbpedia.org/resource/Pátria_Minha","http://dbpedia.org/resource/Telenovela","Pátria Minha"
"http://dbpedia.org/resource/Quantum_Gate_(video_game)","http://dbpedia.org/resource/Interactive_movie","Quantum Gate (video game)"
"http://dbpedia.org/resource/Quicksand:_No_Escape","http://dbpedia.org/resource/Thriller_(genre)","Quicksand: No Escape"
"http://dbpedia.org/resource/Robin_Hood_(2006_TV_series)","http://dbpedia.org/resource/Drama","Robin Hood (2006 TV series)"
"http://dbpedia.org/resource/Robin_Hood_(2006_TV_series)","http://dbpedia.org/resource/Folklore","Robin Hood (2006 TV series)"
"http://dbpedia.org/resource/Robin_Hood_(2006_TV_series)","http://dbpedia.org/resource/Adventure","Robin Hood (2006 TV series)"
"http://dbpedia.org/resource/Robotech_(TV_series)","http://dbpedia.org/resource/Epic_(genre)","Robotech (TV series)"
"http://dbpedia.org/resource/Robotech_(TV_series)","http://dbpedia.org/resource/Space_opera","Robotech (TV series)"
"http://dbpedia.org/resource/Robotech_(TV_series)","http://dbpedia.org/resource/Mecha","Robotech (TV series)"
"http://dbpedia.org/resource/Rock_'N'_America","http://dbpedia.org/resource/Comedy","Rock 'N' America"
"http://dbpedia.org/resource/Rock_'N'_America","http://dbpedia.org/resource/Music_video","Rock 'N' America"
"http://dbpedia.org/resource/Rockabye_(1986_film)","http://dbpedia.org/resource/Drama","Rockabye (1986 film)"
